Class,Superorder,Order,Family,Genus,species_binomial,EDGE Scientific name
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Triakis,Triakis semifasciata,Triakis semifasciata
Elasmobranchii,Selachimorpha,Echinorhiniformes,Echinorhinidae,Echinorhinus,Echinorhinus brucus,Echinorhinus brucus
Elasmobranchii,Selachimorpha,Echinorhiniformes,Echinorhinidae,Echinorhinus,Echinorhinus cookei,Echinorhinus cookei
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus francisci,Heterodontus francisci
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus galeatus,Heterodontus galeatus
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus japonicus,Heterodontus japonicus
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus mexicanus,Heterodontus mexicanus
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus omanensis,Heterodontus omanensis
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus portusjacksoni,Heterodontus portusjacksoni
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus quoyi,Heterodontus quoyi
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus ramalheira,Heterodontus ramalheira
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus zebra,Heterodontus zebra
Elasmobranchii,Selachimorpha,Hexanchiformes,Chlamydoselachidae,Chlamydoselachus,Chlamydoselachus africana,Chlamydoselachus africana
Elasmobranchii,Selachimorpha,Hexanchiformes,Chlamydoselachidae,Chlamydoselachus,Chlamydoselachus anguineus,Chlamydoselachus anguineus
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Heptranchias,Heptranchias perlo,Heptranchias perlo
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Hexanchus,Hexanchus griseus,Hexanchus griseus
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Hexanchus,Hexanchus nakamurai,Hexanchus nakamurai
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Hexanchus,Hexanchus vitulus,Hexanchus vitulus
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Notorynchus,Notorynchus cepedianus,Notorynchus cepedianus
Elasmobranchii,Selachimorpha,Lamniformes,Alopiidae,Alopias,Alopias pelagicus,Alopias pelagicus
Elasmobranchii,Selachimorpha,Lamniformes,Alopiidae,Alopias,Alopias superciliosus,Alopias superciliosus
Elasmobranchii,Selachimorpha,Lamniformes,Alopiidae,Alopias,Alopias vulpinus,Alopias vulpinus
Elasmobranchii,Selachimorpha,Lamniformes,Cetorhinidae,Cetorhinus,Cetorhinus maximus,Cetorhinus maximus
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Carcharodon,Carcharodon carcharias,Carcharodon carcharias
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Isurus,Isurus oxyrinchus,Isurus oxyrinchus
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Isurus,Isurus paucus,Isurus paucus
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Lamna,Lamna ditropis,Lamna ditropis
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Lamna,Lamna nasus,Lamna nasus
Elasmobranchii,Selachimorpha,Lamniformes,Megachasmidae,Megachasma,Megachasma pelagios,Megachasma pelagios
Elasmobranchii,Selachimorpha,Lamniformes,Mitsukurinidae,Mitsukurina,Mitsukurina owstoni,Mitsukurina owstoni
Elasmobranchii,Selachimorpha,Lamniformes,Odontaspididae,Carcharias,Carcharias taurus,Carcharias taurus
Elasmobranchii,Selachimorpha,Lamniformes,Odontaspididae,Odontaspis,Odontaspis ferox,Odontaspis ferox
Elasmobranchii,Selachimorpha,Lamniformes,Odontaspididae,Odontaspis,Odontaspis noronhai,Odontaspis noronhai
Elasmobranchii,Selachimorpha,Lamniformes,Pseudocarchariidae,Pseudocarcharias,Pseudocarcharias kamoharai,Pseudocarcharias kamoharai
Elasmobranchii,Selachimorpha,Orectolobiformes,Brachaeluridae,Brachaelurus,Brachaelurus colcloughi,Brachaelurus colcloughi
Elasmobranchii,Selachimorpha,Orectolobiformes,Brachaeluridae,Brachaelurus,Brachaelurus waddi,Brachaelurus waddi
Elasmobranchii,Selachimorpha,Orectolobiformes,Ginglymostomatidae,Ginglymostoma,Ginglymostoma cirratum,Ginglymostoma cirratum
Elasmobranchii,Selachimorpha,Orectolobiformes,Ginglymostomatidae,Ginglymostoma,Ginglymostoma unami,Split
Elasmobranchii,Selachimorpha,Orectolobiformes,Ginglymostomatidae,Nebrius,Nebrius ferrugineus,Nebrius ferrugineus
Elasmobranchii,Selachimorpha,Orectolobiformes,Ginglymostomatidae,Pseudoginglymostoma,Pseudoginglymostoma brevicaudatum,Pseudoginglymostoma brevicaudatum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium arabicum,Chiloscyllium arabicum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium burmensis,Chiloscyllium burmensis
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium caeruleopunctatum,NA
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium griseum,Chiloscyllium griseum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium hasselti,Chiloscyllium hasseltii
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium indicum,Chiloscyllium indicum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium plagiosum,Chiloscyllium plagiosum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium punctatum,Chiloscyllium punctatum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium freycineti,Hemiscyllium freycineti
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium galei,Hemiscyllium galei
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium hallstromi,Hemiscyllium hallstromi
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium halmahera,NA
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium henryi,Hemiscyllium henryi
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium michaeli,Hemiscyllium michaeli
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium ocellatum,Hemiscyllium ocellatum
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium strahani,Hemiscyllium strahani
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium trispeculare,Hemiscyllium trispeculare
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Eucrossorhinus,Eucrossorhinus dasypogon,Eucrossorhinus dasypogon
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus floridus,Orectolobus floridus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus halei,Orectolobus halei
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus hutchinsi,Orectolobus hutchinsi
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus japonicus,Orectolobus japonicus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus leptolineatus,Orectolobus leptolineatus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus maculatus,Orectolobus maculatus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus ornatus,Orectolobus ornatus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus parvimaculatus,Orectolobus parvimaculatus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus reticulatus,Orectolobus reticulatus
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Orectolobus,Orectolobus wardi,Orectolobus wardi
Elasmobranchii,Selachimorpha,Orectolobiformes,Orectolobidae,Sutorectus,Sutorectus tentaculatus,Sutorectus tentaculatus
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Cirrhoscyllium,Cirrhoscyllium expolitum,Cirrhoscyllium expolitum
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Cirrhoscyllium,Cirrhoscyllium formosanum,Cirrhoscyllium formosanum
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Cirrhoscyllium,Cirrhoscyllium japonicum,Cirrhoscyllium japonicum
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Parascyllium,Parascyllium collare,Parascyllium collare
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Parascyllium,Parascyllium elongatum,Parascyllium elongatum
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Parascyllium,Parascyllium ferrugineum,Parascyllium ferrugineum
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Parascyllium,Parascyllium sparsimaculatum,Parascyllium sparsimaculatum
Elasmobranchii,Selachimorpha,Orectolobiformes,Parascyllidae,Parascyllium,Parascyllium variolatum,Parascyllium variolatum
Elasmobranchii,Selachimorpha,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Rhincodon typus
Elasmobranchii,Selachimorpha,Orectolobiformes,Stegostomatidae,Stegostoma,Stegostoma tigrinum,Stegostoma fasciatum
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pliotrema,Pliotrema warreni,Pliotrema warreni
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophoridae,Pliotrema annae,Pliotrema warreni
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophoridae,Pliotrema kajae,Pliotrema warreni
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus cirratus,Pristiophorus cirratus
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus delicatus,Pristiophorus delicatus
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus japonicus,Pristiophorus japonicus
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus lanae,NA
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus nancyae,Pristiophorus nancyae
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus nudipinnis,Pristiophorus nudipinnis
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus schroederi,Pristiophorus schroederi
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus atromarginatus,Centrophorus atromarginatus
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus granulosus,Centrophorus granulosus
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus harrissoni,Centrophorus harrissoni
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus isodon,Centrophorus isodon
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus lesliei,NA
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus longipinnis,NA
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus moluccensis,Centrophorus moluccensis
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus seychellorum,Centrophorus seychellorum
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus squamosus,Centrophorus squamosus
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus tessellatus,Centrophorus tessellatus
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus uyato,Centrophorus granulosus
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus westraliensis,Centrophorus westraliensis
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania calcea,Deania calcea
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania hystricosa,
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania profundorum,Deania profundorum
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania quadrispinosa,Deania quadrispinosa
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Dalatias,Dalatias licha,Dalatias licha
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Euprotomicroides,Euprotomicroides zantedeschia,Euprotomicroides zantedeschia
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Euprotomicrus,Euprotomicrus bispinatus,Euprotomicrus bispinatus
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Heteroscymnoides,Heteroscymnoides marleyi,Heteroscymnoides marleyi
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Isistius,Isistius brasiliensis,Isistius brasiliensis
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Isistius,Isistius plutodus,Isistius plutodus
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Mollisquama,Mollisquama mississippiensis,Mollisquama parini
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Mollisquama,Mollisquama parini,Mollisquama parini
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Squaliolus,Squaliolus aliae,Squaliolus aliae
Elasmobranchii,Selachimorpha,Squaliformes,Dalatiidae,Squaliolus,Squaliolus laticaudus,Squaliolus laticaudus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Aculeola,Aculeola nigra,Aculeola nigra
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium excelsum,Centroscyllium excelsum
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium fabricii,Centroscyllium fabricii
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium granulatum,Centroscyllium granulatum
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium kamoharai,Centroscyllium kamoharai
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium nigrum,Centroscyllium nigrum
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium ornatum,Centroscyllium ornatum
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium ritteri,Centroscyllium ritteri
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus alphus,NA
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus benchleyi,NA
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus bigelowi,Etmopterus bigelowi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus brachyurus,Etmopterus brachyurus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus bullisi,Etmopterus bullisi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus burgessi,Etmopterus burgessi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus carteri,Etmopterus carteri
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus caudistigmus,Etmopterus caudistigmus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus compagnoi,Etmopterus compagnoi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus decacuspidatus,Etmopterus decacuspidatus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus dianthus,Etmopterus dianthus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus dislineatus,Etmopterus dislineatus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus evansi,Etmopterus evansi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus fusus,Etmopterus fusus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus gracilispinis,Etmopterus gracilispinis
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus granulosus,Etmopterus granulosus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus hillianus,Etmopterus hillianus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus joungi,Etmopterus joungi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus lailae,NA
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus litvinovi,Etmopterus litvinovi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus lucifer,Etmopterus lucifer
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus marshae,NA
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus molleri,Etmopterus molleri
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus perryi,Etmopterus perryi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus polli,Etmopterus polli
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus princeps,Etmopterus princeps
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus pseudosqualiolus,Etmopterus pseudosqualiolus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus pusillus,Etmopterus pusillus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus pycnolepis,Etmopterus pycnolepis
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus robinsi,Etmopterus robinsi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus samadiae,NA
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus schultzi,Etmopterus schultzi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus sculptus,Etmopterus sculptus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus sentosus,Etmopterus sentosus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus sheikoi,Etmopterus sheikoi
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus spinax,Etmopterus spinax
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus splendidus,Etmopterus splendidus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus unicolor,Etmopterus unicolor
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus viator,Etmopterus viator
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus villosus,Etmopterus villosus
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Etmopterus,Etmopterus virens,Etmopterus virens
Elasmobranchii,Selachimorpha,Squaliformes,Etmopteridae,Trigonognathus,Trigonognathus kabeyai,Trigonognathus kabeyai
Elasmobranchii,Selachimorpha,Squaliformes,Oxynotidae,Oxynotus,Oxynotus bruniensis,Oxynotus bruniensis
Elasmobranchii,Selachimorpha,Squaliformes,Oxynotidae,Oxynotus,Oxynotus caribbaeus,Oxynotus caribbaeus
Elasmobranchii,Selachimorpha,Squaliformes,Oxynotidae,Oxynotus,Oxynotus centrina,Oxynotus centrina
Elasmobranchii,Selachimorpha,Squaliformes,Oxynotidae,Oxynotus,Oxynotus japonicus,Oxynotus japonicus
Elasmobranchii,Selachimorpha,Squaliformes,Oxynotidae,Oxynotus,Oxynotus paradoxus,Oxynotus paradoxus
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Centroscymnus,Centroscymnus coelolepis,Centroscymnus coelolepis
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Centroscymnus,Centroscymnus macracanthus,Proscymnodon plunketi
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Centroscymnus,Centroscymnus owstonii,Centroscymnus owstonii
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Centroselachus,Centroselachus crepidater,Centroselachus crepidater
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Scymnodalatias,Scymnodalatias albicauda,Scymnodalatias albicauda
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Scymnodalatias,Scymnodalatias garricki,Scymnodalatias garricki
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Scymnodalatias,Scymnodalatias oligodon,Scymnodalatias oligodon
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Scymnodalatias,Scymnodalatias sherwoodi,Scymnodalatias sherwoodi
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Scymnodon,Scymnodon plunketi,Proscymnodon plunketi
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Scymnodon,Scymnodon ringens,Scymnodon ringens
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Somniosus,Somniosus antarcticus,Somniosus antarcticus
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Somniosus,Somniosus longus,Somniosus longus
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Somniosus,Somniosus microcephalus,Somniosus microcephalus
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Somniosus,Somniosus pacificus,Somniosus pacificus
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Somniosus,Somniosus rostratus,Somniosus rostratus
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Zameus,Scymnodon ichiharai,Zameus ichiharai
Elasmobranchii,Selachimorpha,Squaliformes,Somniosidae,Zameus,Zameus squamulosus,Zameus squamulosus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus asper,Cirrhigaleus asper
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus australis,Cirrhigaleus australis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus barbifer,Cirrhigaleus barbifer
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus acutipinnis,Squalus megalops-cubensis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus albicaudus,Squalus megalops-cubensis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus albifrons,Squalus albifrons
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus altipinnis,Squalus altipinnis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus bahiensis,Squalus megalops-cubensis-mitsukurii-blainvilei
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus bassi,NA
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus blainville,Squalus blainville
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus boretzi,NA
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus brevirostris,Squalus brevirostris
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus bucephalus,Squalus bucephalus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus chloroculus,Squalus chloroculus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus clarkae,Squalus mitsukurii
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus crassispinus,Squalus crassispinus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus cubensis,Squalus cubensis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus edmundsi,Squalus edmundsi
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus formosus,Squalus formosus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus grahami,Squalus grahami
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus griffini,Squalus griffini
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus hawaiiensis,Squalus mitsukurii
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus hemipinnis,Squalus hemipinnis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus japonicus,Squalus japonicus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus lalannei,Squalus lalannei
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus lobularis,NA
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus mahia,NA
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus margaretsmithae,NA
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus megalops,Squalus megalops
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus melanurus,Squalus melanurus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus mitsukurii,Squalus mitsukurii
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus montalbani,Squalus montalbani
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus nasutus,Squalus nasutus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus notocaudatus,Squalus notocaudatus
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus quasimodo,NA
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus rancureli,Squalus rancureli
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus raoulensis,Squalus raoulensis
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus suckleyi,Squalus suckleyi
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina aculeata,Squatina aculeata
