Class,Superorder,Order,Family,Genus,species_binomial,EDGE.Scientific.name,OldRLCategory,OldRLYear,GSTPRLCategory,GSTRLYear,MaxLinearDimension,MeasurementType,BodySizeClass,length.weight.a,length.weight.b,mass_50,mass_75,mass_max
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Rhinoraja,Rhinoraja longicauda,Rhinoraja longicauda,LC,2004,NT,2020,69,TL,medium,0.00513,3.12,322.1906565,1141.609752,2801.08655
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Rhinoraja,Rhinoraja odai,Rhinoraja odai,LC,2004,LC,2020,60,TL,medium,0.00513,3.12,208.3222607,738.1428343,1811.128507
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Rioraja,Rioraja agassizii,Rioraja agassizii,VU,2007,VU,2020,71,TL,medium,0.00513,3.12,352.2328256,1248.057386,3062.26953
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Sympterygia,Sympterygia acuta,Sympterygia acuta,VU,2007,CR,2020,62,TL,medium,0.00513,3.12,230.7628266,817.6559062,2006.224069
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Sympterygia,Sympterygia bonapartii,Sympterygia bonapartii,DD,2004,NT,2020,88,TL,medium,0.00513,3.12,688.1604604,2438.341015,5982.783706
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Sympterygia,Sympterygia brevicaudata,Sympterygia brevicaudata,DD,2004,NT,2020,55,TL,medium,0.00513,3.12,158.7944685,562.6522995,1380.539879
Elasmobranchii,Batoidea,Rajiformes,Arhynchobatidae,Sympterygia,Sympterygia lima,Sympterygia lima,DD,2004,LC,2020,65,TL,medium,0.00513,3.12,267.4197333,947.5413681,2324.914777
Elasmobranchii,Selachimorpha,Orectolobiformes,Brachaeluridae,Brachaelurus,Brachaelurus colcloughi,Brachaelurus colcloughi,VU,2005,VU,2015,85,TL,small,0.00389,3.12,468.2988196,1659.310997,4071.333227
Elasmobranchii,Selachimorpha,Orectolobiformes,Brachaeluridae,Brachaelurus,Brachaelurus waddi,Brachaelurus waddi,LC,2003,LC,2015,120,TL,small,0.00389,3.12,1373.350856,4866.158278,11939.74603
Holocephali,Holocephalimorpha,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus callorynchus,Callorhinchus callorynchus,LC,2006,VU,2020,102,TL,large,0.00417,3.12,886.6556879,3141.663979,7708.477177
Holocephali,Holocephalimorpha,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus capensis,Callorhinchus capensis,LC,2006,LC,2020,120,TL,large,0.00417,3.12,1472.203874,5216.421598,12799.1622
Holocephali,Holocephalimorpha,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,Callorhinchus milii,LC,2003,LC,2015,125,FL,large,0.00417,3.12,1672.174934,5924.973842,14537.68638
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus acronotus,Carcharhinus acronotus,NT,2008,EN,2021,137,TL,small,0.00417,3.12,2225.823063,7886.70082,19351.03616
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus albimarginatus,Carcharhinus albimarginatus,NT,2007,VU,2015,300,TL,large,0.00305,3.243,34782.74016,129547.115,329309.3551
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus altimus,Carcharhinus altimus,DD,2008,NT,2020,300,TL,large,0.00372,3.11,21786.46434,76883.04424,188100.5399
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchoides,Carcharhinus amblyrhynchoides,NT,2005,VU,2021,178,TL,medium,0.00562,3.09,5934.053208,20771.76624,50528.23436
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchos,Carcharhinus amblyrhynchos,NT,2005,EN,2020,255,TL,large,0.0045,3.21,25816.66902,94875.29701,238894.688
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus amboinensis,Carcharhinus amboinensis,DD,2005,VU,2021,280,TL,large,0.00479,3.09,20505.53684,71778.29436,174603.8559
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus borneensis,Carcharhinus borneensis,EN,2005,CR,2021,70,TL,small,0.00562,3.09,331.8230666,1161.525004,2825.460624
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus brachyurus,Carcharhinus brachyurus,NT,2003,VU,2020,325,TL,large,0.014,2.9,36107.9469,117021.9812,269519.2457
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus brevipinna,Carcharhinus brevipinna,NT,2005,VU,2020,304,TL,large,0.00751,2.97,22683.77826,75632.14762,177735.6228
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus cautus,Carcharhinus cautus,DD,2003,LC,2020,150,TL,medium,0.00142,3.334,2533.626522,9791.085752,25549.15859
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus cerdale,Carcharhinus cerdale,NE,NA,CR,2020,140,TL,small,0.00479,3.09,2408.177293,8429.667556,20505.53684
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus coatesi,Carcharhinus coatesi,NE,NA,LC,2018,88,TL,small,0.00479,3.09,573.5935826,2007.826927,4884.127249
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus dussumieri,Carcharhinus dussumieri,NT,2003,EN,2018,100,TL,small,0.0014,3.34,661.7407056,2563.496067,6700.821293
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,Carcharhinus falciformis,NT,2007,VU,2017,371,TL,large,0.0079,3.04,62143.05357,213162.1133,511121.0609
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus fitzroyensis,Carcharhinus fitzroyensis,LC,2003,LC,2018,135,TL,small,0.00142,3.292,1494.019839,5676.083679,14633.46288
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus galapagensis,Carcharhinus galapagensis,NT,2003,LC,2018,370,TL,large,0.0014,3.34,52297.58188,202593.9228,529568.0729
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus hemiodon,Carcharhinus hemiodon,CR(PE),2003,CR,2021,102,TL,small,0.00479,3.09,905.1641763,3168.468166,7707.438076
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus humani,NA,NE,NA,DD,2018,83,TL,small,0.00479,3.09,478.7448688,1675.81519,4076.494107
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus isodon,Carcharhinus isodon,LC,2008,NT,2021,200,TL,medium,0.0014,3.34,6700.821293,25958.0964,67852.86989
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus leiodon,Carcharhinus leiodon,VU,2005,EN,2017,165,TL,medium,0.00562,3.09,4694.388374,16432.40034,39972.53608
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus leucas,Carcharhinus leucas,NT,2005,VU,2021,400,TL,large,0.0047,2.91,23339.69333,75948.76377,175425.3827
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus limbatus,Carcharhinus limbatus,NT,2005,VU,2021,286,TL,large,0.0087,2.96,20859.98172,69269.8186,162316.5154
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,Carcharhinus longimanus,VU,2006,CR,2018,350,TL,large,0.0014,3.34,43438.52984,168275.1257,439860.8446
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus macloti,Carcharhinus macloti,NT,2003,NT,2021,99,TL,small,0.00562,3.09,968.4258652,3389.911582,8246.108919
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus melanopterus,Carcharhinus melanopterus,NT,2005,VU,2020,180,TL,medium,0.00033,3.649,4462.157103,19593.04162,55976.1869
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus obscurus,Carcharhinus obscurus,VU,2007,EN,2018,420,TL,large,0.0014,3.34,79862.05479,309375.0492,808687.3797
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus obsoletus,NA,NE,NA,CR(PE),2020,100,TL,small,0.00479,3.09,851.4376036,2980.401802,7249.95838
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus perezi,Carcharhinus perezii,NT,2006,EN,2021,295,TL,large,0.00479,3.09,24093.66437,84338.30076,205156.6235
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus plumbeus,Carcharhinus plumbeus,VU,2007,EN,2021,240,TL,medium,0.0014,3.34,12319.50895,47724.15007,124747.9975
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus porosus,Carcharhinus porosus,DD,2006,CR,2020,150,TL,medium,0.00479,3.09,2980.401802,10432.70213,25378.00648
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus sealei,Carcharhinus sealei,NT,2003,VU,2021,95,TL,small,0.00207,3.21,499.0646771,1834.044099,4618.09772
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus signatus,Carcharhinus signatus,VU,2006,EN,2021,280,TL,large,0.0091,2.886,14215.65593,45810.63133,105084.6957
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus sorrah,Carcharhinus sorrah,NT,2007,NT,2021,196,TL,medium,0.00363,3.16,7115.100261,25622.96615,63596.88006
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus tilstoni,Carcharhinus tilstoni,LC,2003,LC,2018,200,TL,medium,0.00562,3.09,8506.214216,29775.4481,72430.08622
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus tjutjot,Carcharhinus tjutjot,NE,NA,VU,2018,94,TL,small,0.00479,3.09,703.2632032,2461.726977,5988.259071
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Galeocerdo,Galeocerdo cuvier,Galeocerdo cuvier,NT,2005,NT,2018,740,TL,large,0.0028,3.25,622033.2995,2323326.395,5917811.405
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Glyphis,Glyphis gangeticus,Glyphis gangeticus,CR,2007,CR,2021,266,TL,large,0.0055,3.09,20093.90109,70337.39026,171098.7933
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Glyphis,Glyphis garricki,Glyphis garricki,CR,2003,VU,2021,251,TL,large,0.0055,3.09,16794.68266,58788.69134,143006.0756
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Glyphis,Glyphis glyphis,Glyphis glyphis,EN,2005,VU,2021,260,TL,large,0.0055,3.09,18726.11336,65549.53853,159452.1336
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Isogomphodon,Isogomphodon oxyrhynchus,Isogomphodon oxyrhynchus,CR,2006,CR,2020,160,TL,medium,0.00468,3.09,3554.625998,12442.73648,30267.50337
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Lamiopsis,Lamiopsis temminckii,Lamiopsis temminckii,EN,2008,EN,2020,178,TL,medium,0.0055,3.09,5807.347445,20328.24099,49449.33968
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Lamiopsis,Lamiopsis tephrodes,Lamiopsis tephrodes,NE,NA,EN,2020,157,TL,medium,0.0055,3.09,3940.124355,13792.14833,33550.00702
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Loxodon,Loxodon macrorhinus,Loxodon macrorhinus,LC,2003,NT,2021,99,TL,small,0.0055,3.09,947.7477328,3317.529128,8070.035419
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Nasolamia,Nasolamia velox,Nasolamia velox,DD,2008,EN,2020,150,TL,medium,0.0055,3.09,3422.173259,11979.0943,29139.67341
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Negaprion,Negaprion acutidens,Negaprion acutidens,VU,2003,EN,2020,340,TL,large,0.0053,3.16,59223.55337,213276.4188,529357.7156
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Negaprion,Negaprion brevirostris,Negaprion brevirostris,NT,2005,VU,2021,368,TL,large,0.0053,3.16,76050.17019,273872.59,679759.0161
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Prionace,Prionace glauca,Prionace glauca,NT,2005,NT,2018,380,TL,large,0.0131,3.2,256615.4609,939236.2538,2358190.062
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon acutus,Rhizoprionodon acutus,LC,2009,VU,2020,110,TL,small,0.0079,2.987,1247.643317,4188.659288,9891.611296
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon lalandii,Rhizoprionodon lalandii,DD,2004,VU,2020,77,TL,small,0.0055,3.09,435.9496604,1526.013354,3712.094557
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon longurio,Rhizoprionodon longurio,DD,2008,VU,2020,154,TL,medium,0.0055,3.09,3712.094557,12993.9449,31608.34208
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon oligolinx,Rhizoprionodon oligolinx,LC,2003,NT,2021,70,TL,small,0.0055,3.09,324.7378766,1136.723758,2765.130503
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon porosus,Rhizoprionodon porosus,LC,2006,VU,2021,110,TL,small,0.00116,3.14,338.2180912,1208.157037,2981.47396
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon taylori,Rhizoprionodon taylori,LC,2003,LC,2018,88,TL,small,0.000217,3.75,315.7964697,1444.606259,4248.833909
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,Rhizoprionodon terraenovae,Rhizoprionodon terraenovae,LC,2005,LC,2021,113,TL,small,0.00562,2.897,668.9916065,2165.494307,4983.156954
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Scoliodon,Scoliodon laticaudus,Scoliodon laticaudus,NT,2005,NT,2021,91,TL,small,0.00468,3.05,533.5567431,1837.633727,4418.980648
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Scoliodon,Scoliodon macrorhynchos,Scoliodon macrorhynchos,NE,NA,NT,2020,71,TL,small,0.00468,3.05,250.2893266,862.0266054,2072.926085
Elasmobranchii,Selachimorpha,Carcharhiniformes,Carcharhinidae,Triaenodon,Triaenodon obesus,Triaenodon obesus,NT,2005,VU,2020,200,TL,medium,0.00145,3.382,8421.084054,33182.46465,87791.29344
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus atromarginatus,Centrophorus atromarginatus,DD,2008,CR,2020,99,TL,small,0.00257,3.17,605.1062016,2187.967643,5446.23893
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus granulosus,Centrophorus granulosus,NE,NA,EN,2020,176,TL,medium,0.0032,3.14,4081.554208,14579.81866,35979.8837
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus harrissoni,Centrophorus harrissoni,EN,2013,EN,2020,112,TL,small,0.00257,3.17,894.7241689,3235.180082,8052.936141
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus isodon,Centrophorus isodon,DD,2004,EN,2020,108,TL,small,0.00257,3.17,797.299225,2882.907003,7176.066064
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus lesliei,NA,NE,NA,EN,2020,99,TL,small,0.00257,3.17,605.1062016,2187.967643,5446.23893
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus longipinnis,NA,NE,NA,EN,2020,93,TL,small,0.00257,3.17,496.3168091,1794.602528,4467.083497
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus moluccensis,Centrophorus moluccensis,DD,2012,VU,2020,101.7,TL,small,0.00257,3.17,658.9848918,2382.784405,5931.17235
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus seychellorum,Centrophorus seychellorum,DD,2008,LC,2018,79.7,TL,small,0.00257,3.17,304.2922671,1100.27237,2738.772776
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus squamosus,Centrophorus squamosus,VU,2003,EN,2020,166,TL,medium,0.00257,3.17,3114.66022,11262.11525,28033.39926
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus tessellatus,Centrophorus tessellatus,DD,2006,EN,2021,100,TL,small,0.00257,3.17,624.6950103,2258.797655,5622.547374
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus uyato,Centrophorus granulosus,DD,2003,EN,2020,128,TL,small,0.00257,3.17,1366.229444,4940.068057,12296.70423
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Centrophorus,Centrophorus westraliensis,Centrophorus westraliensis,LC,2010,DD,2015,92,TL,small,0.00257,3.17,479.5958868,1734.142336,4316.587373
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania calcea,Deania calcea,LC,2003,NT,2020,162,TL,medium,0.0012,3.26,1999.136312,7497.21408,19151.38529
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania hystricosa,,NA,NA,NA,,109,TL,small,0.0014,3.2275,562.7917815,2082.9665,5271.352487
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania profundorum,Deania profundorum,LC,2008,NT,2020,97,TL,small,0.00161,3.205,407.0316198,1492.796587,3753.438327
Elasmobranchii,Selachimorpha,Squaliformes,Centrophoridae,Deania,Deania quadrispinosa,Deania quadrispinosa,NT,2008,VU,2020,118,TL,small,0.0014,3.2275,727.0309565,2690.837317,6809.688
Elasmobranchii,Selachimorpha,Lamniformes,Cetorhinidae,Cetorhinus,Cetorhinus maximus,Cetorhinus maximus,VU,2005,EN,2021,1973,TL,large,0.01,3.04,12648969.7,43388294.56,104036645.2
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera argiloba,Chimaera argiloba,LC,2010,LC,2015,91.2,TL,medium,0.00309,3.11,446.0043968,1573.921093,3850.724309
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera bahamaensis,Chimaera bahamaensis,DD,2010,LC,2020,88.1,TL,medium,0.00309,3.11,400.5255893,1413.42928,3458.068203
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera buccanigella,NA,NE,NA,DD,2020,86.1,TL,medium,0.00309,3.11,372.9194147,1316.008849,3219.721298
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera carophila,NA,NE,NA,LC,2017,103.5,PCL,large,0.00309,3.11,661.0277335,2332.724746,5707.198361
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera cubana,Chimaera cubana,DD,2006,LC,2020,80,TL,medium,0.00309,3.11,296.7324569,1047.14993,2561.936369
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera didierae,NA,NE,NA,DD,2020,83,TL,medium,0.00309,3.11,332.7270122,1174.172422,2872.707093
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera fulva,Chimaera fulva,LC,2010,LC,2015,110,TL,large,0.00309,3.11,798.8890044,2819.228385,6897.468571
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera jordani,Chimaera jordani,DD,2006,DD,2020,93,TL,medium,0.00309,3.11,473.9550586,1672.557198,4092.045456
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera lignaria,Chimaera lignaria,DD,2006,LC,2015,142,TL,large,0.00309,3.11,1767.550961,6237.574699,15260.72725
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera macrospina,Chimaera macrospina,LC,2010,LC,2015,75,TL,medium,0.00309,3.11,242.7703934,856.721247,2096.037308
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera monstrosa,Chimaera monstrosa,NT,2007,VU,2020,150,TL,large,0.00309,3.11,2096.037308,7396.782085,18096.82118
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera notafricana,Chimaera notafricana,LC,2010,LC,2020,93,TL,medium,0.00309,3.11,473.9550586,1672.557198,4092.045456
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera obscura,Chimaera obscura,DD,2015,LC,2020,95.1,TL,medium,0.00309,3.11,508.0384713,1792.835389,4386.315708
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera ogilbyi,Hydrolagus ogilbyi,VU,2008,NT,2020,104,TL,large,0.00309,3.11,671.0098233,2367.950905,5793.381987
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera opalescens,Chimaera opalescens,NE,NA,LC,2020,110,TL,large,0.00309,3.11,798.8890044,2819.228385,6897.468571
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera orientalis,NA,NE,NA,DD,2020,89.1,TL,medium,0.00309,3.11,414.8344855,1463.924463,3581.608722
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera owstoni,Chimaera owstoni,DD,2006,DD,2020,80,TL,medium,0.00309,3.11,296.7324569,1047.14993,2561.936369
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera panthera,Chimaera panthera,DD,2003,LC,2020,129,TL,large,0.00309,3.11,1311.261143,4627.357011,11321.20041
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera phantasma,Chimaera phantasma,DD,2006,VU,2020,110,TL,large,0.00309,3.11,798.8890044,2819.228385,6897.468571
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera willwatchi,NA,NE,NA,DD,2020,97.1,TL,medium,0.00309,3.11,542.0096239,1912.717422,4679.616725
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus affinis,Hydrolagus affinis,LC,2007,LC,2020,147,TL,large,0.00309,3.11,1968.394324,6946.338127,16994.77388
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus africanus,Hydrolagus africanus,DD,2006,LC,2020,98,TL,medium,0.00309,3.11,557.7868717,1968.394324,4815.834735
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus alberti,Hydrolagus alberti,DD,2006,LC,2020,96,TL,medium,0.00309,3.11,523.1409632,1846.131121,4516.707993
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus alphus,Hydrolagus alphus,DD,2008,LC,2020,48,TL,small,0.00309,3.11,60.5920214,213.8253821,523.1409632
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus barbouri,Hydrolagus barbouri,DD,2006,DD,2020,86,TL,medium,0.00309,3.11,371.5740501,1311.261143,3208.105655
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus bemisi,Hydrolagus bemisi,LC,2003,LC,2017,111.5,TL,large,0.00309,3.11,833.2590332,2940.518027,7194.213416
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,Hydrolagus colliei,LC,2006,LC,2014,63,TL,medium,0.00309,3.11,141.1576117,498.136216,1218.730243
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus erithacus,NA,NE,NA,DD,2020,140.5,TL,large,0.00309,3.11,1710.127778,6034.931945,14764.94549
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus homonycteris,Hydrolagus homonycteris,DD,2010,LC,2015,108.5,TL,large,0.00309,3.11,765.493802,2701.378844,6609.140208
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus lusitanicus,Hydrolagus lusitanicus,DD,2008,LC,2015,117.7,PCL,large,0.00309,3.11,985.9842834,3479.475702,8512.816635
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus macrophthalmus,Hydrolagus macrophthalmus,DD,2006,LC,2020,64,TL,medium,0.00309,3.11,148.2432447,523.1409632,1279.906364
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus marmoratus,Hydrolagus marmoratus,DD,2010,LC,2015,80.1,TL,medium,0.00309,3.11,297.8875262,1051.226096,2571.909037
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus matallanasi,Hydrolagus matallanasi,DD,2007,VU,2020,37.8,PCL,small,0.00309,3.11,28.82402929,101.7181625,248.8616504
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus mccoskeri,Hydrolagus mccoskeri,DD,2007,LC,2020,38.1,TL,small,0.00309,3.11,29.54145402,104.2499086,255.0557706
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus melanophasma,Hydrolagus melanophasma,LC,2010,LC,2020,128,TL,large,0.00309,3.11,1279.906364,4516.707993,11050.48871
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus mirabilis,Hydrolagus mirabilis,NT,2007,LC,2020,80,TL,medium,0.00309,3.11,296.7324569,1047.14993,2561.936369
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus mitsukurii,Hydrolagus mitsukurii,DD,2006,NT,2020,79,TL,medium,0.00309,3.11,285.3484034,1006.976331,2463.648433
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus novaezealandiae,Hydrolagus novaezealandiae,LC,2003,LC,2017,80,CL,medium,0.00309,3.11,296.7324569,1047.14993,2561.936369
